sample_id,npz_file,source_file,passed_quality,num_raw_points,num_resampled_points,t_max,x_tmax,camber_max,x_camber_max,te_gap
ag25,ag25.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag25.dat,True,160,257,0.075822632250768,0.2482308081371412,0.0242036198765846,0.4509914298352196,0.000963
ag26,ag26.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag26.dat,True,160,257,0.06844045413158,0.2325011900564513,0.0256792518413078,0.4387946624003919,0.0009990019980039
ag35,ag35.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag35.dat,True,180,257,0.0872235305836461,0.2806918807307361,0.0238675080346699,0.3666436212625508,0.0024899208328391
ag36,ag36.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag36.dat,True,180,257,0.0817498108990344,0.2751943351726967,0.0225106369302162,0.3666436212625508,0.0026700669085745
ag37,ag37.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag37.dat,True,180,257,0.0774021116607119,0.2643016315870011,0.0221262750959576,0.3548576613727688,0.0035080175400877
ag38,ag38.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag38.dat,True,180,257,0.0703960694174831,0.2806918807307361,0.0209483390285649,0.3548576613727688,0.0047030249345678
ag44ct02r,ag44ct02r.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag44ct02r.dat,True,170,257,0.0728915214907036,0.2482308081371412,0.0196373602787569,0.33155507330389,0.0005340053400534
ag45ct02r,ag45ct02r.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag45ct02r.dat,True,170,257,0.0689520837389609,0.2377051586607655,0.0187614610995997,0.3200524817325059,0.0006220074640895
ag46ct02r,ag46ct02r.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag46ct02r.dat,True,171,257,0.0608339537213435,0.2325011900564513,0.0171664397235742,0.3200524817325059,0.0007930095161141
ag47c03,ag47c03.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag47c03.dat,True,169,257,0.0506060596450874,0.2222148834901988,0.0138685921716689,0.3200524817325059,0.0006929151695462
ag47ct02r,ag47ct02r.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag47ct02r.dat,True,171,257,0.0499136308829619,0.2222148834901988,0.013366064899046,0.3200524817325059,0.0006930117812002
ag52,ag52.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag52.dat,True,161,257,0.0835082792190601,0.2806918807307361,0.017641676075034,0.4084800560224295,0.000396
ag53,ag53.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag53.dat,True,161,257,0.0807756763232668,0.2806918807307361,0.0179645003932042,0.3964443119038907,0.000496
ag54,ag54.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag54.dat,True,164,257,0.0753241910412149,0.2589081139604385,0.0186755521199696,0.3844709458596643,0.000694
ag55,ag55.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ag55.dat,True,165,257,0.065661177308292,0.2482308081371412,0.0198029981323477,0.3666436212625508,0.0009920019840039
ah21-7,ah21-7.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah21-7.dat,True,61,257,0.0897683615619223,0.3489970253403859,0.0225925941812384,0.5490085701647803,0.0
ah21-9,ah21-9.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah21-9.dat,True,61,257,0.0699986741030859,0.3489970253403859,0.0176170470691716,0.5490085701647803,0.0
ah63k127,ah63k127.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah63k127.dat,True,97,257,0.1270699385572408,0.4024548389919358,0.0376394150398024,0.4387946624003919,0.0
ah6407,ah6407.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah6407.dat,True,31,257,0.0684905098918918,0.1972444792978372,0.0552812315713736,0.4024548389919358,0.007
ah79100a,ah79100a.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah79100a.dat,True,97,257,0.0999747962718254,0.2806918807307361,0.0364475094211299,0.5612053375996081,0.0
ah79100b,ah79100b.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah79100b.dat,True,97,257,0.1003699758121923,0.3086582838174551,0.064195,0.4999999999999999,0.0
ah79100c,ah79100c.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah79100c.dat,True,97,257,0.0994299804193937,0.3086582838174551,0.067005,0.4999999999999999,0.0
ah79k132,ah79k132.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah79k132.dat,True,97,257,0.1319999460502602,0.4024548389919358,0.0367999670307145,0.4024548389919358,0.0
ah79k143,ah79k143.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah79k143.dat,True,97,257,0.1427399970027922,0.4024548389919358,0.0286799775209417,0.4024548389919358,0.0
ah80136,ah80136.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah80136.dat,True,97,257,0.1354763716295732,0.3431591298005542,0.0338105895948171,0.3373448539188685,0.0017499999999999
ah80140,ah80140.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah80140.dat,True,97,257,0.1396299683254899,0.3086582838174551,0.0435813563653189,0.3373448539188685,0.0
ah81131,ah81131.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah81131.dat,True,97,257,0.1305199805181495,0.4024548389919358,0.0278834155642939,0.4024548389919358,0.0
ah81k144,ah81k144.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah81k144.dat,True,97,257,0.1446299400558447,0.4024548389919358,0.0421613754675278,0.4632177182001663,0.0
ah81k144wfKlappe,ah81k144wfKlappe.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah81k144wfKlappe.dat,True,97,257,0.2200119932052898,0.1734135785231116,0.0106444740973292,0.1020815476955582,0.0
ah82150a,ah82150a.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah82150a.dat,True,97,257,0.1499899925069805,0.4024548389919358,0.0328090568190212,0.4327096457464369,0.0
ah82150f,ah82150f.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah82150f.dat,True,97,257,0.1499538112373449,0.4387946624003919,0.0363518504816649,0.4632177182001663,0.0
ah83159,ah83159.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah83159.dat,True,97,257,0.15942,0.4024548389919358,0.0384499985013961,0.4024548389919358,0.0
ah85l120,ah85l120.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah85l120.dat,True,97,257,0.1210710757833187,0.4327096457464369,0.0,0.0,0.0
ah88k130,ah88k130.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah88k130.dat,True,97,257,0.1299726036324297,0.4387946624003919,0.0393940744640475,0.4693396318488956,0.0
ah88k136,ah88k136.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah88k136.dat,True,120,257,0.1354390928639713,0.4448888963530584,0.0303789926524231,0.4084800560224295,0.0
ah93156,ah93156.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah93156.dat,True,120,257,0.1566393983639018,0.3964443119038907,0.0388564064366228,0.4145190556198493,0.0
ah93k130,ah93k130.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah93k130.dat,True,120,257,0.1305303881940828,0.4205709283330693,0.0358895565358327,0.4024548389919358,0.000720007200072
ah93k132,ah93k132.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah93k132.dat,True,120,257,0.1322742069966112,0.4145190556198493,0.0350714011391225,0.4145190556198493,0.00085
ah93w215,ah93w215.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah93w215.dat,True,97,257,0.2121690326068009,0.3373448539188685,0.0308651004927317,0.4024548389919358,0.0
ah93w257,ah93w257.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah93w257.dat,True,97,257,0.2567398686947583,0.3086582838174551,0.0206355694905396,0.777785116509801,0.00773
ah94145,ah94145.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah94145.dat,True,120,257,0.1456619688751258,0.3844709458596643,0.0559101873307791,0.4448888963530584,0.0019600958832428
ah94156,ah94156.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah94156.dat,True,120,257,0.156070115287701,0.4024548389919358,0.0373968444868959,0.4145190556198493,0.0
ah95160,ah95160.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ah95160.dat,True,120,257,0.1599250599022187,0.3844709458596643,0.0558850715727176,0.4448888963530584,0.0021599999136345
ames01,ames01.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ames01.dat,True,81,257,0.102749799405068,0.3489970253403859,0.014103480808549,0.1508118752955135,0.00599
ames02,ames02.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ames02.dat,True,99,257,0.0773319934934032,0.3030039799694759,0.0048576977380832,0.1254318027382703,0.007
ames03,ames03.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/ames03.dat,True,99,257,0.0999858199634045,0.378509910048368,0.0122441925884554,0.1734135785231116,0.006
amsoil1,amsoil1.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/amsoil1.dat,True,75,257,0.1162377531003921,0.3904493799215651,0.0207934775244451,0.4205709283330693,0.00442
amsoil2,amsoil2.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/amsoil2.dat,True,75,257,0.1176174338962184,0.3904493799215651,0.009695,0.49386423085714,0.00448
apex16,apex16.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/apex16.dat,True,35,257,0.1291830341896269,0.3725671701977426,0.0266722543893931,0.5733652372276808,0.0
apex16_NASA_CR-201062,apex16_NASA_CR-201062.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/apex16_NASA_CR-201062.dat,True,140,257,0.1310909260189205,0.3725671701977426,0.0265551315764763,0.5915199439775705,0.0041391006534472
aquilasm,aquilasm.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/aquilasm.dat,True,69,257,0.0938327084665948,0.3143414030240812,0.0404563143234258,0.3431591298005542,0.0
arad10,arad10.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/arad10.dat,True,51,257,0.0999919678689426,0.2482308081371412,0.0398828474877309,0.3548576613727688,0.015
arad13,arad13.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/arad13.dat,True,51,257,0.1299652176879762,0.2482308081371412,0.0360960168365776,0.3030039799694759,0.018
arad20,arad20.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/arad20.dat,True,51,257,0.1999252889822573,0.2535509038851079,0.0374980892727881,0.2482308081371412,0.025
arad6,arad6.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/arad6.dat,True,51,257,0.0602287213377369,0.2021503477537832,0.0500915334418889,0.4509914298352196,0.011
as5045,as5045.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/as5045.dat,True,81,257,0.1499730812472478,0.3725671701977426,0.0101501615181427,0.2429486279033891,0.0025
as5046,as5046.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/as5046.dat,True,81,257,0.1599751329686636,0.3725671701977426,0.010075993475204,0.2120959042910773,0.002680080402412
as5048,as5048.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/as5048.dat,True,81,257,0.1798505785517234,0.3844709458596643,0.0102119361536965,0.2806918807307361,0.0029904186586122
as6091,as6091.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/as6091.dat,True,61,257,0.0405264292098607,0.0983962342596775,0.0557912149588082,0.4327096457464369,4.0005758022693504e-18
as6092,as6092.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/as6092.dat,True,61,257,0.0505390760940778,0.1213955767467577,0.0548109136723782,0.4693396318488956,-3.1875338153840965e-17
as6093,as6093.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/as6093.dat,True,61,257,0.0607890628210739,0.1254318027382703,0.0538125499604889,0.4754661628362909,-2.1008738275110068e-17
as6094,as6094.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/as6094.dat,True,61,257,0.0413319965113545,0.0877053486074873,0.0784911363048666,0.4448888963530584,5.258598077670744e-17
as6095,as6095.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/as6095.dat,True,61,257,0.0512491119599977,0.0983962342596775,0.0790136806311714,0.45710134382778,1.2572366013208384e-17
as6096,as6096.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/as6096.dat,True,61,257,0.0615672386623147,0.1134947733186315,0.0790370517323486,0.4509914298352196,-7.977605199212592e-17
as6098,as6098.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/as6098.dat,True,61,257,0.0522351515155706,0.0983962342596775,0.092721158492452,0.45710134382778,-4.4006014152677656e-17
as6099,as6099.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/as6099.dat,True,61,257,0.0619987358698497,0.1134947733186315,0.0908060266611755,0.49386423085714,-4.056911404935706e-17
atr72sm,atr72sm.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/atr72sm.dat,True,79,257,0.1452508656687033,0.2535509038851079,0.0287960451583523,0.2120959042910773,0.0
august160,august160.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/august160.dat,True,97,257,0.160318480528671,0.2535509038851079,0.0538375319233516,0.2482308081371412,0.0
avistar,avistar.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/avistar.dat,True,79,257,0.1451881578401422,0.3431591298005542,0.0228451499662139,0.378509910048368,0.003211
b29root,b29root.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/b29root.dat,True,39,257,0.2197585537758633,0.3030039799694759,0.0173804128140567,0.3964443119038907,0.0
b29tip,b29tip.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/b29tip.dat,True,39,257,0.0899480295570231,0.3030039799694759,0.0222639648459979,0.3030039799694759,0.0
b540ols,b540ols.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/b540ols.dat,True,95,257,0.0971,0.2222148834901988,0.0,0.0,0.0041
b707a,b707a.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/b707a.dat,True,121,257,0.1142762664664129,0.2429486279033891,0.0130177084528261,0.3200524817325059,0.0
b707c,b707c.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/b707c.dat,True,33,257,0.0958,0.3030039799694759,0.0189861981199762,0.1508118752955135,0.0
b707d,b707d.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/b707d.dat,True,37,257,0.0896288096692338,0.4024548389919358,0.0178954940300457,0.3030039799694759,0.0
b707e,b707e.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/b707e.dat,True,121,257,0.0900842667414937,0.4205709283330693,0.0177904543202195,0.3373448539188685,0.0
b737a,b737a.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/b737a.dat,True,45,257,0.1536620614597402,0.1972444792978372,0.0022803707022995,0.050662767153023,0.0006
b737b,b737b.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/b737b.dat,True,45,257,0.1254511412639233,0.297379342997505,0.0075136689982924,0.1020815476955582,0.0008
b737d,b737d.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/b737d.dat,True,45,257,0.107960722576129,0.4024548389919358,0.0157435489567386,0.2021503477537832,0.0016
bacj,bacj.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/bacj.dat,True,100,257,0.1006593073608474,0.3964443119038907,0.0168713779018822,0.7828659053918066,0.00068
bacnlf,bacnlf.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/bacnlf.dat,True,138,257,0.1007786416995241,0.4327096457464369,0.012664780375305,0.7410918860395613,0.0023574367272787
bacxxx,bacxxx.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/bacxxx.dat,True,61,257,0.1130759286081692,0.3489970253403859,0.0139428932188134,0.1464466094067262,0.0008
bambino6,bambino6.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/bambino6.dat,True,33,257,0.1199288862380778,0.3964443119038907,0.0279822215595194,0.3964443119038907,0.0
be50,be50.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/be50.dat,True,43,257,0.0727468154546468,0.2482308081371412,0.0405657853317484,0.4509914298352196,0.0026
be50sm,be50sm.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/be50sm.dat,True,79,257,0.0731574336279218,0.2377051586607655,0.0395756704345229,0.45710134382778,0.00259
bqm34,bqm34.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/bqm34.dat,True,89,257,0.098986801897899,0.3257906598752828,0.0,0.0,0.0
bte-fk,bte-fk.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/bte-fk.dat,True,159,257,0.1212775118291474,0.2377051586607655,0.0207816282642452,0.512270614261456,0.0076792520898938
bw050209,bw050209.npz,/home/vipuser/Meri-FID-Gate-Airfoil/data/airfoil/raw/uiuc/coord_seligFmt/coord_seligFmt/bw050209.dat,True,47,257,0.091878078212934,0.3030039799694759,0.02049403474398,0.297379342997505,0.001
